n_topics,topic,word_idx,weight
3.0,1.0,0.0,1.0358434110457893e-06
3.0,1.0,1.0,0.001522220904007554
3.0,1.0,2.0,0.008354246616363525
3.0,1.0,3.0,1.3128772479831241e-05
3.0,1.0,4.0,1.046240868163295e-06
3.0,1.0,5.0,2.135973545591696e-06
3.0,1.0,6.0,1.0496714821783826e-06
3.0,1.0,7.0,9.466957635595463e-06
3.0,1.0,8.0,1.0358434110457893e-06
3.0,1.0,9.0,0.5976172089576721
3.0,1.0,10.0,0.16929839551448822
3.0,1.0,11.0,0.09476534277200699
3.0,1.0,12.0,0.06966229528188705
3.0,1.0,13.0,0.04030004143714905
3.0,1.0,14.0,0.0172305628657341
3.0,1.0,15.0,1.0528308393986663e-06
3.0,1.0,16.0,1.0358434110457893e-06
3.0,1.0,17.0,1.8954910046886653e-05
3.0,1.0,18.0,0.0003454957331996411
3.0,1.0,19.0,0.00034478172892704606
3.0,1.0,20.0,1.0358434110457893e-06
3.0,1.0,21.0,0.0005063831922598183
3.0,1.0,22.0,1.0358434110457893e-06
3.0,1.0,23.0,1.0358434110457893e-06
3.0,2.0,0.0,3.306546147996414e-08
3.0,2.0,1.0,0.000580219435505569
3.0,2.0,2.0,0.22044037282466888
3.0,2.0,3.0,0.18320119380950928
3.0,2.0,4.0,0.2860209047794342
3.0,2.0,5.0,0.15215380489826202
3.0,2.0,6.0,0.15757137537002563
3.0,2.0,7.0,1.5224368610233796e-07
3.0,2.0,8.0,3.306546147996414e-08
3.0,2.0,9.0,3.311937035732626e-08
3.0,2.0,10.0,3.3120720388524205e-08
3.0,2.0,11.0,3.3135322041744075e-08
3.0,2.0,12.0,3.314682217592235e-08
3.0,2.0,13.0,3.316433705435884e-08
3.0,2.0,14.0,3.311854968046646e-08
3.0,2.0,15.0,3.346842447626841e-08
3.0,2.0,16.0,3.306546147996414e-08
3.0,2.0,17.0,3.3168610968914436e-08
3.0,2.0,18.0,1.995333150262013e-05
3.0,2.0,19.0,7.805537279637065e-06
3.0,2.0,20.0,3.306546147996414e-08
3.0,2.0,21.0,3.7898580558248796e-06
3.0,2.0,22.0,3.306546147996414e-08
3.0,2.0,23.0,3.306546147996414e-08
3.0,3.0,0.0,2.530005005496605e-08
3.0,3.0,1.0,0.9999038577079773
3.0,3.0,2.0,2.7359485343936285e-08
3.0,3.0,3.0,2.6245594142437767e-08
3.0,3.0,4.0,2.6563910182630934e-08
3.0,3.0,5.0,2.7966473581386708e-08
3.0,3.0,6.0,3.467899389875129e-08
3.0,3.0,7.0,2.5598771102863793e-08
3.0,3.0,8.0,2.530005005496605e-08
3.0,3.0,9.0,2.5417982385533833e-08
3.0,3.0,10.0,2.5323197760940275e-08
3.0,3.0,11.0,2.531290554941279e-08
3.0,3.0,12.0,2.53180321152513e-08
3.0,3.0,13.0,2.5335696207662295e-08
3.0,3.0,14.0,2.5311909013225886e-08
3.0,3.0,15.0,2.5398906089435513e-08
3.0,3.0,16.0,2.530005005496605e-08
3.0,3.0,17.0,9.565547952661291e-05
3.0,3.0,18.0,2.5518497537291296e-08
3.0,3.0,19.0,2.530790332855304e-08
3.0,3.0,20.0,2.530005005496605e-08
3.0,3.0,21.0,2.530360809771537e-08
3.0,3.0,22.0,2.530005005496605e-08
3.0,3.0,23.0,2.530005005496605e-08
5.0,1.0,0.0,4.9195442386462673e-08
5.0,1.0,1.0,0.004807296209037304
5.0,1.0,2.0,0.5472691059112549
5.0,1.0,3.0,0.4478376507759094
5.0,1.0,4.0,9.892097295960411e-06
5.0,1.0,5.0,4.971720457547235e-08
5.0,1.0,6.0,4.9901480281278054e-08
5.0,1.0,7.0,4.999047575893201e-08
5.0,1.0,8.0,4.9195442386462673e-08
5.0,1.0,9.0,4.920484997228414e-08
5.0,1.0,10.0,4.920388718687718e-08
5.0,1.0,11.0,4.920256913010235e-08
5.0,1.0,12.0,4.920027052435216e-08
5.0,1.0,13.0,4.9207109498183854e-08
5.0,1.0,14.0,4.92021250408925e-08
5.0,1.0,15.0,4.928275743054655e-08
5.0,1.0,16.0,4.9195442386462673e-08
5.0,1.0,17.0,4.920001472896729e-08
5.0,1.0,18.0,5.773625525762327e-05
5.0,1.0,19.0,1.7400809156242758e-05
5.0,1.0,20.0,4.9195442386462673e-08
5.0,1.0,21.0,4.91980856054397e-08
5.0,1.0,22.0,4.9195442386462673e-08
5.0,1.0,23.0,4.9195442386462673e-08
5.0,2.0,0.0,1.5196579994380954e-08
5.0,2.0,1.0,0.9999046921730042
5.0,2.0,2.0,1.534047555651341e-08
5.0,2.0,3.0,1.5293169397523343e-08
5.0,2.0,4.0,1.5291051980170778e-08
5.0,2.0,5.0,1.53409214220801e-08
5.0,2.0,6.0,1.5592418023402388e-08
5.0,2.0,7.0,1.5209543846594897e-08
5.0,2.0,8.0,1.5196579994380954e-08
5.0,2.0,9.0,1.519955539208695e-08
5.0,2.0,10.0,1.5198214242673203e-08
5.0,2.0,11.0,1.5197375802245006e-08
5.0,2.0,12.0,1.519771686275817e-08
5.0,2.0,13.0,1.5198569514041083e-08
5.0,2.0,14.0,1.5197501923580603e-08
5.0,2.0,15.0,1.5207897163804773e-08
5.0,2.0,16.0,1.5196579994380954e-08
5.0,2.0,17.0,9.495394624536857e-05
5.0,2.0,18.0,1.5197084479723344e-08
5.0,2.0,19.0,1.5196906844039404e-08
5.0,2.0,20.0,1.5196579994380954e-08
5.0,2.0,21.0,1.519676651184909e-08
5.0,2.0,22.0,1.5196579994380954e-08
5.0,2.0,23.0,1.5196579994380954e-08
5.0,3.0,0.0,3.317174801509282e-08
5.0,3.0,1.0,5.063695880380692e-06
5.0,3.0,2.0,3.375919277459616e-08
5.0,3.0,3.0,0.0038900987710803747
5.0,3.0,4.0,0.47822585701942444
5.0,3.0,5.0,0.25440505146980286
5.0,3.0,6.0,0.2634635865688324
5.0,3.0,7.0,6.921308113305713e-07
5.0,3.0,8.0,3.317174801509282e-08
