n_topics,topic,word_idx,weight
3.0,1.0,0.0,1.3385960073719616e-07
3.0,1.0,1.0,0.0029663466848433018
3.0,1.0,2.0,0.8018458485603333
3.0,1.0,3.0,0.12745614349842072
3.0,1.0,4.0,1.4900511757787172e-07
3.0,1.0,5.0,1.4727044117535115e-07
3.0,1.0,6.0,1.4224735878087813e-07
3.0,1.0,7.0,1.499667234838853e-07
3.0,1.0,8.0,1.3385960073719616e-07
3.0,1.0,9.0,0.04975966364145279
3.0,1.0,10.0,0.013049612753093243
3.0,1.0,11.0,0.004529672674834728
3.0,1.0,12.0,0.0002861306129489094
3.0,1.0,13.0,1.614203029021155e-07
3.0,1.0,14.0,1.493830552590225e-07
3.0,1.0,15.0,1.424040902975321e-07
3.0,1.0,16.0,1.3385960073719616e-07
3.0,1.0,17.0,1.4594697006486967e-07
3.0,1.0,18.0,7.596410432597622e-05
3.0,1.0,19.0,2.8477295927586965e-05
3.0,1.0,20.0,1.3385960073719616e-07
3.0,1.0,21.0,1.4266829850839713e-07
3.0,1.0,22.0,1.3385960073719616e-07
3.0,1.0,23.0,1.3660223885381129e-07
3.0,2.0,0.0,2.460407699800271e-08
3.0,2.0,1.0,0.00031898627639748156
3.0,2.0,2.0,0.07183142751455307
3.0,2.0,3.0,0.1487756073474884
3.0,2.0,4.0,0.2606127858161926
3.0,2.0,5.0,0.18810711801052094
3.0,2.0,6.0,0.16556298732757568
3.0,2.0,7.0,0.16070525348186493
3.0,2.0,8.0,2.460407699800271e-08
3.0,2.0,9.0,2.46238958112599e-08
3.0,2.0,10.0,3.939911508155092e-08
3.0,2.0,11.0,0.0004864005895797163
3.0,2.0,12.0,0.0010280139977112412
3.0,2.0,13.0,0.000791352242231369
3.0,2.0,14.0,0.0010037746978923678
3.0,2.0,15.0,0.0007573533803224564
3.0,2.0,16.0,2.460407699800271e-08
3.0,2.0,17.0,2.4701707346252988e-08
3.0,2.0,18.0,2.8914545424640892e-08
3.0,2.0,19.0,2.07708421839925e-06
3.0,2.0,20.0,2.460407699800271e-08
3.0,2.0,21.0,1.6106678231153637e-05
3.0,2.0,22.0,2.460407699800271e-08
3.0,2.0,23.0,4.865960931965674e-07
3.0,3.0,0.0,2.376431496031728e-08
3.0,3.0,1.0,0.9999308586120605
3.0,3.0,2.0,2.530025611235942e-08
3.0,3.0,3.0,2.513385766178544e-08
