n_topics,topic,word_idx,weight
5.0,3.0,7.0,2.786345874028484e-07
5.0,3.0,8.0,2.786345874028484e-07
5.0,3.0,9.0,2.787575112961349e-07
5.0,3.0,10.0,2.786699155876704e-07
5.0,3.0,11.0,2.7867827157024294e-07
5.0,3.0,12.0,2.786345874028484e-07
5.0,3.0,13.0,2.786345874028484e-07
5.0,3.0,14.0,2.786345874028484e-07
5.0,3.0,15.0,2.786345874028484e-07
5.0,3.0,16.0,2.786345874028484e-07
5.0,3.0,17.0,2.7870061103385524e-07
5.0,3.0,18.0,0.0005171642987988889
5.0,3.0,19.0,2.786438244584133e-07
5.0,3.0,20.0,2.786345874028484e-07
5.0,3.0,21.0,2.786345874028484e-07
5.0,3.0,22.0,2.786345874028484e-07
5.0,3.0,23.0,2.786345874028484e-07
5.0,4.0,0.0,2.3389736369949787e-08
5.0,4.0,1.0,0.9997172355651855
5.0,4.0,2.0,2.3511024238587197e-08
5.0,4.0,3.0,2.3393436521246258e-08
5.0,4.0,4.0,2.3389736369949787e-08
5.0,4.0,5.0,2.3389736369949787e-08
5.0,4.0,6.0,2.3389736369949787e-08
5.0,4.0,7.0,2.3389736369949787e-08
5.0,4.0,8.0,2.3389736369949787e-08
5.0,4.0,9.0,2.3400728466071996e-08
5.0,4.0,10.0,2.339085725111545e-08
5.0,4.0,11.0,2.3891324474334397e-08
5.0,4.0,12.0,2.3389736369949787e-08
5.0,4.0,13.0,2.3389736369949787e-08
5.0,4.0,14.0,2.3389736369949787e-08
5.0,4.0,15.0,2.3389736369949787e-08
5.0,4.0,16.0,2.3389736369949787e-08
5.0,4.0,17.0,0.00028233739431016147
5.0,4.0,18.0,2.339014137930917e-08
5.0,4.0,19.0,2.3474578725313222e-08
5.0,4.0,20.0,2.3389736369949787e-08
5.0,4.0,21.0,2.3389736369949787e-08
5.0,4.0,22.0,2.3389736369949787e-08
5.0,4.0,23.0,2.3389736369949787e-08
5.0,5.0,0.0,5.931773898737447e-07
5.0,5.0,1.0,0.0031268636230379343
5.0,5.0,2.0,5.933390525569848e-07
5.0,5.0,3.0,5.938564413554559e-07
5.0,5.0,4.0,5.931773898737447e-07
5.0,5.0,5.0,5.931773898737447e-07
5.0,5.0,6.0,5.931773898737447e-07
5.0,5.0,7.0,5.931773898737447e-07
5.0,5.0,8.0,5.931773898737447e-07
5.0,5.0,9.0,0.9968072175979614
5.0,5.0,10.0,5.932590738666477e-07
5.0,5.0,11.0,6.585051437468792e-07
5.0,5.0,12.0,5.931773898737447e-07
5.0,5.0,13.0,5.931773898737447e-07
5.0,5.0,14.0,5.931773898737447e-07
5.0,5.0,15.0,5.931773898737447e-07
5.0,5.0,16.0,5.931773898737447e-07
5.0,5.0,17.0,5.3425970691023394e-05
5.0,5.0,18.0,5.932257067797764e-07
5.0,5.0,19.0,5.931773898737447e-07
5.0,5.0,20.0,5.931773898737447e-07
5.0,5.0,21.0,5.931773898737447e-07
5.0,5.0,22.0,5.931773898737447e-07
5.0,5.0,23.0,5.931773898737447e-07
10.0,1.0,0.0,2.787048288155347e-06
10.0,1.0,1.0,0.027011854574084282
10.0,1.0,2.0,0.4619939625263214
10.0,1.0,3.0,2.787048288155347e-06
10.0,1.0,4.0,2.787048288155347e-06
10.0,1.0,5.0,2.787048288155347e-06
10.0,1.0,6.0,2.787048288155347e-06
10.0,1.0,7.0,2.787048288155347e-06
10.0,1.0,8.0,2.787048288155347e-06
10.0,1.0,9.0,0.5102056264877319
10.0,1.0,10.0,2.787053290376207e-06
10.0,1.0,11.0,2.787048288155347e-06
10.0,1.0,12.0,2.787048288155347e-06
10.0,1.0,13.0,2.787048288155347e-06
