train_acc,train_tpr,train_tnr,train_f1,test_acc,test_tpr,test_tnr,test_f1,start,end
0.8145758989843536,0.9399879372738239,0.7098236775818639,0.8218852999340805,0.827661909989023,0.9336124401913876,0.7378296146044625,0.8325333333333333,1,1
0.8505037783375314,0.923828125,0.8329169269206745,0.7050931677018633,0.8564908722109533,0.9441624365482234,0.8346007604562737,0.7244401168451802,1,2
0.8564959400374765,0.9503676470588235,0.8372836719337848,0.6923334449280214,0.8593155893536122,0.9450980392156862,0.8427815570672713,0.6846590909090909,1,3
0.8623024830699775,0.9237770193401593,0.8501239576290286,0.6893039049235994,0.854875283446712,0.9065420560747663,0.8449053201082056,0.6689655172413793,1,4
0.8814514311471715,0.917098445595855,0.8739427012278308,0.7291452111225541,0.8701532912533815,0.8923076923076924,0.8654266958424508,0.7073170731707317,1,5
0.8750341064120054,0.8691037735849056,0.8768193113241036,0.7629399585921325,0.8555798687089715,0.8571428571428571,0.8551136363636364,0.7317073170731707,1,6
0.8519701810436635,0.8963855421686747,0.7882454624027658,0.8770999115826702,0.8267045454545454,0.8933002481389578,0.7375415282392026,0.855106888361045,1,7
