n_topics,topic,word_idx,weight
5.0,2.0,21.0,5.336508479558688e-08
5.0,2.0,22.0,5.336508479558688e-08
5.0,2.0,23.0,5.336508479558688e-08
5.0,3.0,0.0,0.9999999403953552
5.0,3.0,1.0,3.964626849040087e-09
5.0,3.0,2.0,3.953255500732666e-09
5.0,3.0,3.0,3.968585016167481e-09
5.0,3.0,4.0,3.941705628562886e-09
5.0,3.0,5.0,3.9416123698288175e-09
5.0,3.0,6.0,3.9416123698288175e-09
5.0,3.0,7.0,3.9416123698288175e-09
5.0,3.0,8.0,3.9416181429885455e-09
5.0,3.0,9.0,3.941614146185657e-09
5.0,3.0,10.0,3.941613258007237e-09
5.0,3.0,11.0,3.941613258007237e-09
5.0,3.0,12.0,3.9416123698288175e-09
5.0,3.0,13.0,3.9416123698288175e-09
5.0,3.0,14.0,3.9416123698288175e-09
5.0,3.0,15.0,3.9416123698288175e-09
5.0,3.0,16.0,3.9416123698288175e-09
5.0,3.0,17.0,3.9416123698288175e-09
5.0,3.0,18.0,3.9416123698288175e-09
5.0,3.0,19.0,3.9416123698288175e-09
5.0,3.0,20.0,3.9416123698288175e-09
5.0,3.0,21.0,3.9416123698288175e-09
5.0,3.0,22.0,3.9416123698288175e-09
5.0,3.0,23.0,3.9416123698288175e-09
5.0,4.0,0.0,0.012245140969753265
5.0,4.0,1.0,0.9877542853355408
5.0,4.0,2.0,3.05957712498639e-08
5.0,4.0,3.0,3.062699960310056e-08
5.0,4.0,4.0,3.028007000693833e-08
5.0,4.0,5.0,3.027983552783553e-08
5.0,4.0,6.0,3.027983552783553e-08
5.0,4.0,7.0,3.027983552783553e-08
5.0,4.0,8.0,3.027986750225864e-08
5.0,4.0,9.0,3.027986394954496e-08
5.0,4.0,10.0,3.0279849738690245e-08
5.0,4.0,11.0,3.027984263326289e-08
5.0,4.0,12.0,3.027983552783553e-08
5.0,4.0,13.0,3.027983552783553e-08
5.0,4.0,14.0,3.027983552783553e-08
5.0,4.0,15.0,3.027983552783553e-08
5.0,4.0,16.0,3.027983552783553e-08
5.0,4.0,17.0,3.027983552783553e-08
5.0,4.0,18.0,3.027983552783553e-08
5.0,4.0,19.0,3.027983552783553e-08
5.0,4.0,20.0,3.027983552783553e-08
5.0,4.0,21.0,3.027983552783553e-08
5.0,4.0,22.0,3.027983552783553e-08
5.0,4.0,23.0,3.027983552783553e-08
5.0,5.0,0.0,0.00023665577464271337
5.0,5.0,1.0,0.0002349099377170205
5.0,5.0,2.0,0.00023431392037309706
5.0,5.0,3.0,0.00023357447935268283
5.0,5.0,4.0,0.017790811136364937
5.0,5.0,5.0,0.00023194531968329102
5.0,5.0,6.0,0.00023194531968329102
5.0,5.0,7.0,0.00023194531968329102
5.0,5.0,8.0,0.008358730003237724
5.0,5.0,9.0,0.547723114490509
5.0,5.0,10.0,0.3332943916320801
5.0,5.0,11.0,0.088414266705513
5.0,5.0,12.0,0.00023194531968329102
5.0,5.0,13.0,0.00023194531968329102
5.0,5.0,14.0,0.00023194531968329102
5.0,5.0,15.0,0.00023194531968329102
5.0,5.0,16.0,0.00023194531968329102
5.0,5.0,17.0,0.00023194531968329102
5.0,5.0,18.0,0.00023194531968329102
5.0,5.0,19.0,0.00023194531968329102
5.0,5.0,20.0,0.00023194531968329102
5.0,5.0,21.0,0.00023194531968329102
5.0,5.0,22.0,0.00023194531968329102
5.0,5.0,23.0,0.00023194531968329102
10.0,1.0,0.0,1.0
10.0,1.0,1.0,2.0023298574756154e-09
10.0,1.0,2.0,2.002254584354546e-09
10.0,1.0,3.0,2.0022499214178424e-09
10.0,1.0,4.0,2.0021908575529324e-09
10.0,1.0,5.0,2.0021908575529324e-09
10.0,1.0,6.0,2.0021908575529324e-09
10.0,1.0,7.0,2.0021908575529324e-09
10.0,1.0,8.0,2.0021908575529324e-09
10.0,1.0,9.0,2.0021908575529324e-09
10.0,1.0,10.0,2.0021908575529324e-09
10.0,1.0,11.0,2.0021908575529324e-09
10.0,1.0,12.0,2.0021908575529324e-09
10.0,1.0,13.0,2.0021908575529324e-09
10.0,1.0,14.0,2.0021908575529324e-09
10.0,1.0,15.0,2.0021908575529324e-09
10.0,1.0,16.0,2.0021908575529324e-09
10.0,1.0,17.0,2.0021908575529324e-09
10.0,1.0,18.0,2.0021908575529324e-09
