train_acc,train_tpr,train_tnr,train_f1,test_acc,test_tpr,test_tnr,test_f1,start,end
0.5851633269283557,0.44509803921568625,0.5902432086474185,0.06985690106170181,0.5631174533479693,0.390625,0.5693970420932878,0.0591016548463357,1,1
0.5654680208619269,0.5,0.5678424121746551,0.07453960830166617,0.5617453347969265,0.4296875,0.5665529010238908,0.06444053895723492,1,2
0.6069173757891847,0.47058823529411764,0.6118617550846253,0.07731958762886597,0.602085620197585,0.40625,0.6092150170648464,0.06692406692406692,1,3
0.6146033488882789,0.4647058823529412,0.6200398236381738,0.07783251231527093,0.6114160263446762,0.3984375,0.6191695108077361,0.06719367588932806,1,4
0.6383475157836948,0.43529411764705883,0.6457118475323567,0.07770388519425972,0.6341931942919868,0.375,0.6436291240045506,0.06717984604618614,1,5
0.6816497392259127,0.3941176470588235,0.6920779405489973,0.07974608212656219,0.6712403951701427,0.328125,0.6837315130830489,0.06552262090483618,1,6
0.6732775185286851,0.40784313725490196,0.6829042810411037,0.08035541819586633,0.6613611416026345,0.3203125,0.6737770193401593,0.06231003039513678,1,7
0.6864534724128466,0.3862745098039216,0.6973403498791068,0.07938746725770704,0.6781009879253568,0.3203125,0.6911262798634812,0.0653386454183267,1,8
